Format,2.0E,
Memory Length,100000,
IntpDistance,0,
Trigger Address,0,
Trigger Level,8.000E-03,
Source,CH1,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,16,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,5.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,S,
Horizontal Scale,5.000E-01,
Horizontal Position,0.000E+00,
Horizontal Mode,Roll Mode,
Display Last Dot Address,100000,
Waveform Last Dot Address,0,
SincET Mode,Real Time,
Sampling Period,5.000E-05,
Horizontal Old Scale,5.000E-01,
Horizontal Old Position,0.000E+00,
Firmware,V1.26,
Time,14-May-18 14:57:40,
Mode,Detail,
Waveform Data,
-2.464000e+00,4.80e+00,
-2.463950e+00,4.60e+00,
-2.463900e+00,4.60e+00,
-2.463850e+00,4.60e+00,
-2.463800e+00,4.60e+00,
-2.463750e+00,4.60e+00,
-2.463700e+00,4.40e+00,
-2.463650e+00,4.40e+00,
-2.463600e+00,4.40e+00,
-2.463550e+00,4.40e+00,
-2.463500e+00,4.20e+00,
-2.463450e+00,4.20e+00,
-2.463400e+00,4.00e+00,
-2.463350e+00,4.00e+00,
-2.463300e+00,3.80e+00,
-2.463250e+00,3.80e+00,
-2.463200e+00,3.60e+00,
-2.463150e+00,3.60e+00,
-2.463100e+00,3.40e+00,
-2.463050e+00,3.40e+00,
-2.463000e+00,3.20e+00,
-2.462950e+00,3.00e+00,
-2.462900e+00,3.00e+00,
-2.462850e+00,2.80e+00,
-2.462800e+00,2.60e+00,
-2.462750e+00,2.40e+00,
-2.462700e+00,2.40e+00,
-2.462650e+00,2.20e+00,
-2.462600e+00,2.00e+00,
-2.462550e+00,2.00e+00,
-2.462500e+00,1.80e+00,
-2.462450e+00,1.60e+00,
-2.462400e+00,1.40e+00,
-2.462350e+00,1.20e+00,
-2.462300e+00,1.00e+00,
-2.462250e+00,1.00e+00,
-2.462200e+00,6.00e-01,
-2.462150e+00,6.00e-01,
-2.462100e+00,4.00e-01,
-2.462050e+00,2.00e-01,
-2.462000e+00,0.00e+00,
-2.461950e+00,-2.00e-01,
-2.461900e+00,-2.00e-01,
-2.461850e+00,-6.00e-01,
-2.461800e+00,-8.00e-01,
-2.461750e+00,-1.00e+00,
-2.461700e+00,-1.00e+00,
-2.461650e+00,-1.20e+00,
-2.461600e+00,-1.40e+00,
-2.461550e+00,-1.60e+00,
-2.461500e+00,-1.60e+00,
-2.461450e+00,-1.80e+00,
-2.461400e+00,-2.00e+00,
-2.461350e+00,-2.20e+00,
-2.461300e+00,-2.40e+00,
-2.461250e+00,-2.40e+00,
-2.461200e+00,-2.60e+00,
-2.461150e+00,-2.80e+00,
-2.461100e+00,-2.80e+00,
-2.461050e+00,-3.00e+00,
-2.461000e+00,-3.00e+00,
-2.460950e+00,-3.20e+00,
-2.460900e+00,-3.40e+00,
-2.460850e+00,-3.40e+00,
-2.460800e+00,-3.60e+00,
-2.460750e+00,-3.60e+00,
-2.460700e+00,-3.60e+00,
-2.460650e+00,-3.60e+00,
-2.460600e+00,-3.80e+00,
-2.460550e+00,-3.80e+00,
-2.460500e+00,-4.00e+00,
-2.460450e+00,-3.80e+00,
-2.460400e+00,-4.00e+00,
-2.460350e+00,-4.00e+00,
-2.460300e+00,-4.00e+00,
-2.460250e+00,-4.00e+00,
-2.460200e+00,-4.00e+00,
-2.460150e+00,-4.00e+00,
-2.460100e+00,-4.00e+00,
-2.460050e+00,-3.80e+00,
-2.460000e+00,-4.00e+00,
-2.459950e+00,-3.80e+00,
-2.459900e+00,-3.80e+00,
-2.459850e+00,-3.80e+00,
-2.459800e+00,-3.80e+00,
-2.459750e+00,-3.60e+00,
-2.459700e+00,-3.60e+00,
-2.459650e+00,-3.60e+00,
-2.459600e+00,-3.40e+00,
-2.459550e+00,-3.40e+00,
-2.459500e+00,-3.20e+00,
-2.459450e+00,-3.20e+00,
-2.459400e+00,-3.20e+00,
-2.459350e+00,-3.00e+00,
-2.459300e+00,-2.80e+00,
-2.459250e+00,-2.80e+00,
-2.459200e+00,-2.60e+00,
-2.459150e+00,-2.60e+00,
-2.459100e+00,-2.40e+00,
-2.459050e+00,-2.40e+00,
-2.459000e+00,-2.20e+00,
-2.458950e+00,-2.00e+00,
-2.458900e+00,-1.80e+00,
-2.458850e+00,-1.60e+00,
-2.458800e+00,-1.60e+00,
-2.458750e+00,-1.40e+00,
-2.458700e+00,-1.20e+00,
-2.458650e+00,-1.20e+00,
-2.458600e+00,-8.00e-01,
-2.458550e+00,-8.00e-01,
-2.458500e+00,-6.00e-01,
-2.458450e+00,-4.00e-01,
-2.458400e+00,-4.00e-01,
-2.458350e+00,-2.00e-01,
-2.458300e+00,0.00e+00,
-2.458250e+00,2.00e-01,
-2.458200e+00,4.00e-01,
-2.458150e+00,6.00e-01,
-2.458100e+00,8.00e-01,
-2.458050e+00,8.00e-01,
-2.458000e+00,1.00e+00,
-2.457950e+00,1.20e+00,
-2.457900e+00,1.20e+00,
-2.457850e+00,1.40e+00,
-2.457800e+00,1.60e+00,
-2.457750e+00,1.80e+00,
-2.457700e+00,2.00e+00,
-2.457650e+00,2.20e+00,
-2.457600e+00,2.20e+00,
-2.457550e+00,2.40e+00,
-2.457500e+00,2.40e+00,
-2.457450e+00,2.60e+00,
-2.457400e+00,2.80e+00,
-2.457350e+00,2.80e+00,
-2.457300e+00,3.00e+00,
-2.457250e+00,3.20e+00,
-2.457200e+00,3.20e+00,
-2.457150e+00,3.40e+00,
-2.457100e+00,3.60e+00,
-2.457050e+00,3.60e+00,
-2.457000e+00,3.80e+00,
-2.456950e+00,3.80e+00,
-2.456900e+00,4.00e+00,
-2.456850e+00,4.00e+00,
-2.456800e+00,4.00e+00,
-2.456750e+00,4.20e+00,
-2.456700e+00,4.20e+00,
-2.456650e+00,4.40e+00,
-2.456600e+00,4.40e+00,
-2.456550e+00,4.40e+00,
-2.456500e+00,4.40e+00,
-2.456450e+00,4.60e+00,
-2.456400e+00,4.60e+00,
-2.456350e+00,4.60e+00,
-2.456300e+00,4.60e+00,
-2.456250e+00,4.60e+00,
-2.456200e+00,4.60e+00,
-2.456150e+00,4.60e+00,
-2.456100e+00,4.60e+00,
-2.456050e+00,4.60e+00,
-2.456000e+00,4.60e+00,
-2.455950e+00,4.60e+00,
-2.455900e+00,4.40e+00,
-2.455850e+00,4.60e+00,
-2.455800e+00,4.60e+00,
-2.455750e+00,4.40e+00,
-2.455700e+00,4.40e+00,
-2.455650e+00,4.40e+00,
-2.455600e+00,4.20e+00,
-2.455550e+00,4.20e+00,
-2.455500e+00,4.20e+00,
-2.455450e+00,4.00e+00,
-2.455400e+00,4.00e+00,
-2.455350e+00,4.00e+00,
-2.455300e+00,3.80e+00,
-2.455250e+00,3.80e+00,
-2.455200e+00,3.60e+00,
-2.455150e+00,3.60e+00,
-2.455100e+00,3.40e+00,
-2.455050e+00,3.40e+00,
-2.455000e+00,3.20e+00,
-2.454950e+00,3.00e+00,
-2.454900e+00,3.00e+00,
-2.454850e+00,2.80e+00,
-2.454800e+00,2.60e+00,
-2.454750e+00,2.60e+00,
-2.454700e+00,2.40e+00,
-2.454650e+00,2.40e+00,
-2.454600e+00,2.20e+00,
-2.454550e+00,2.00e+00,
-2.454500e+00,1.60e+00,
-2.454450e+00,1.60e+00,
-2.454400e+00,1.40e+00,
-2.454350e+00,1.40e+00,
-2.454300e+00,1.20e+00,
-2.454250e+00,1.00e+00,
-2.454200e+00,8.00e-01,
-2.454150e+00,6.00e-01,
-2.454100e+00,4.00e-01,
-2.454050e+00,4.00e-01,
-2.454000e+00,2.00e-01,
-2.453950e+00,0.00e+00,
-2.453900e+00,-2.00e-01,
-2.453850e+00,-2.00e-01,
-2.453800e+00,-4.00e-01,
-2.453750e+00,-6.00e-01,
-2.453700e+00,-8.00e-01,
-2.453650e+00,-1.00e+00,
-2.453600e+00,-1.00e+00,
-2.453550e+00,-1.20e+00,
-2.453500e+00,-1.40e+00,
-2.453450e+00,-1.40e+00,
-2.453400e+00,-1.60e+00,
-2.453350e+00,-1.80e+00,
-2.453300e+00,-2.00e+00,
-2.453250e+00,-2.00e+00,
-2.453200e+00,-2.20e+00,
-2.453150e+00,-2.40e+00,
-2.453100e+00,-2.20e+00,
-2.453050e+00,-2.40e+00,
-2.453000e+00,-2.60e+00,
-2.452950e+00,-2.80e+00,
-2.452900e+00,-2.80e+00,
-2.452850e+00,-2.80e+00,
-2.452800e+00,-3.00e+00,
-2.452750e+00,-3.00e+00,
-2.452700e+00,-3.20e+00,
-2.452650e+00,-3.40e+00,
-2.452600e+00,-3.40e+00,
-2.452550e+00,-3.40e+00,
-2.452500e+00,-3.40e+00,
-2.452450e+00,-3.60e+00,
-2.452400e+00,-3.60e+00,
-2.452350e+00,-3.60e+00,
-2.452300e+00,-3.60e+00,
-2.452250e+00,-3.80e+00,
-2.452200e+00,-3.60e+00,
-2.452150e+00,-3.80e+00,
-2.452100e+00,-3.80e+00,
-2.452050e+00,-3.60e+00,
-2.452000e+00,-3.60e+00,
-2.451950e+00,-3.80e+00,
-2.451900e+00,-3.80e+00,
-2.451850e+00,-3.80e+00,
-2.451800e+00,-3.60e+00,
-2.451750e+00,-3.60e+00,
-2.451700e+00,-3.60e+00,
-2.451650e+00,-3.60e+00,
-2.451600e+00,-3.40e+00,
-2.451550e+00,-3.40e+00,
-2.451500e+00,-3.40e+00,
-2.451450e+00,-3.40e+00,
-2.451400e+00,-3.20e+00,
-2.451350e+00,-3.20e+00,
-2.451300e+00,-3.20e+00,
-2.451250e+00,-3.00e+00,
-2.451200e+00,-3.00e+00,
-2.451150e+00,-2.80e+00,
-2.451100e+00,-2.60e+00,
-2.451050e+00,-2.80e+00,
-2.451000e+00,-2.60e+00,
-2.450950e+00,-2.40e+00,
-2.450900e+00,-2.20e+00,
-2.450850e+00,-2.20e+00,
-2.450800e+00,-2.00e+00,
-2.450750e+00,-2.00e+00,
-2.450700e+00,-1.80e+00,
-2.450650e+00,-1.60e+00,
-2.450600e+00,-1.40e+00,
-2.450550e+00,-1.40e+00,
-2.450500e+00,-1.20e+00,
-2.450450e+00,-1.20e+00,
-2.450400e+00,-1.00e+00,
-2.450350e+00,-1.00e+00,
-2.450300e+00,-8.00e-01,
-2.450250e+00,-6.00e-01,
-2.450200e+00,-4.00e-01,
-2.450150e+00,-4.00e-01,
-2.450100e+00,-2.00e-01,
-2.450050e+00,0.00e+00,
-2.450000e+00,2.00e-01,
-2.449950e+00,4.00e-01,
-2.449900e+00,4.00e-01,
-2.449850e+00,6.00e-01,
-2.449800e+00,8.00e-01,
-2.449750e+00,1.00e+00,
-2.449700e+00,1.20e+00,
-2.449650e+00,1.20e+00,
-2.449600e+00,1.40e+00,
-2.449550e+00,1.40e+00,
-2.449500e+00,1.60e+00,
-2.449450e+00,1.80e+00,
-2.449400e+00,1.80e+00,
-2.449350e+00,2.00e+00,
-2.449300e+00,2.20e+00,
-2.449250e+00,2.20e+00,
-2.449200e+00,2.40e+00,
-2.449150e+00,2.60e+00,
-2.449100e+00,2.60e+00,
-2.449050e+00,2.80e+00,
-2.449000e+00,3.00e+00,
-2.448950e+00,3.00e+00,
-2.448900e+00,3.20e+00,
-2.448850e+00,3.20e+00,
-2.448800e+00,3.40e+00,
-2.448750e+00,3.60e+00,
-2.448700e+00,3.60e+00,
-2.448650e+00,3.80e+00,
-2.448600e+00,3.80e+00,
-2.448550e+00,4.00e+00,
-2.448500e+00,4.00e+00,
-2.448450e+00,4.00e+00,
-2.448400e+00,4.00e+00,
-2.448350e+00,4.20e+00,
-2.448300e+00,4.20e+00,
-2.448250e+00,4.40e+00,
-2.448200e+00,4.40e+00,
-2.448150e+00,4.40e+00,
-2.448100e+00,4.40e+00,
-2.448050e+00,4.60e+00,
-2.448000e+00,4.60e+00,
-2.447950e+00,4.60e+00,
-2.447900e+00,4.60e+00,
-2.447850e+00,4.60e+00,
-2.447800e+00,4.60e+00,
-2.447750e+00,4.80e+00,
-2.447700e+00,4.60e+00,
-2.447650e+00,4.60e+00,
-2.447600e+00,4.40e+00,
-2.447550e+00,4.40e+00,
-2.447500e+00,4.40e+00,
-2.447450e+00,4.40e+00,
-2.447400e+00,4.40e+00,
-2.447350e+00,4.40e+00,
-2.447300e+00,4.20e+00,
-2.447250e+00,4.20e+00,
-2.447200e+00,4.20e+00,
-2.447150e+00,4.20e+00,
-2.447100e+00,4.00e+00,
-2.447050e+00,4.00e+00,
-2.447000e+00,4.00e+00,
-2.446950e+00,3.80e+00,
-2.446900e+00,3.80e+00,
-2.446850e+00,3.60e+00,
-2.446800e+00,3.60e+00,
-2.446750e+00,3.40e+00,
-2.446700e+00,3.20e+00,
-2.446650e+00,3.20e+00,
-2.446600e+00,3.00e+00,
-2.446550e+00,2.80e+00,
-2.446500e+00,2.80e+00,
-2.446450e+00,2.60e+00,
-2.446400e+00,2.60e+00,
-2.446350e+00,2.40e+00,
-2.446300e+00,2.20e+00,
-2.446250e+00,2.00e+00,
-2.446200e+00,2.00e+00,
-2.446150e+00,1.80e+00,
-2.446100e+00,1.80e+00,
-2.446050e+00,1.40e+00,
-2.446000e+00,1.40e+00,
-2.445950e+00,1.20e+00,
-2.445900e+00,1.00e+00,
-2.445850e+00,8.00e-01,
-2.445800e+00,6.00e-01,
-2.445750e+00,4.00e-01,
-2.445700e+00,4.00e-01,
-2.445650e+00,2.00e-01,
-2.445600e+00,0.00e+00,
-2.445550e+00,-2.00e-01,
-2.445500e+00,-2.00e-01,
-2.445450e+00,-4.00e-01,
-2.445400e+00,-6.00e-01,
-2.445350e+00,-8.00e-01,
-2.445300e+00,-1.00e+00,
-2.445250e+00,-1.20e+00,
-2.445200e+00,-1.20e+00,
-2.445150e+00,-1.40e+00,
-2.445100e+00,-1.60e+00,
-2.445050e+00,-1.80e+00,
-2.445000e+00,-1.80e+00,
-2.444950e+00,-2.00e+00,
-2.444900e+00,-2.20e+00,
-2.444850e+00,-2.40e+00,
-2.444800e+00,-2.60e+00,
-2.444750e+00,-2.60e+00,
-2.444700e+00,-2.60e+00,
-2.444650e+00,-2.80e+00,
-2.444600e+00,-3.00e+00,
-2.444550e+00,-3.00e+00,
-2.444500e+00,-3.20e+00,
-2.444450e+00,-3.20e+00,
-2.444400e+00,-3.20e+00,
-2.444350e+00,-3.20e+00,
-2.444300e+00,-3.40e+00,
-2.444250e+00,-3.40e+00,
-2.444200e+00,-3.60e+00,
-2.444150e+00,-3.60e+00,
-2.444100e+00,-3.60e+00,
-2.444050e+00,-3.60e+00,
-2.444000e+00,-3.80e+00,
-2.443950e+00,-3.80e+00,
-2.443900e+00,-3.80e+00,
-2.443850e+00,-3.80e+00,
-2.443800e+00,-4.00e+00,
-2.443750e+00,-3.80e+00,
-2.443700e+00,-3.80e+00,
-2.443650e+00,-3.80e+00,
-2.443600e+00,-3.80e+00,
-2.443550e+00,-3.80e+00,
-2.443500e+00,-3.80e+00,
-2.443450e+00,-3.60e+00,
-2.443400e+00,-3.60e+00,
-2.443350e+00,-3.60e+00,
-2.443300e+00,-3.60e+00,
-2.443250e+00,-3.60e+00,
-2.443200e+00,-3.40e+00,
-2.443150e+00,-3.40e+00,
-2.443100e+00,-3.20e+00,
-2.443050e+00,-3.20e+00,
-2.443000e+00,-3.00e+00,
-2.442950e+00,-3.00e+00,
-2.442900e+00,-3.00e+00,
-2.442850e+00,-2.80e+00,
-2.442800e+00,-2.80e+00,
-2.442750e+00,-2.60e+00,
-2.442700e+00,-2.40e+00,
-2.442650e+00,-2.40e+00,
-2.442600e+00,-2.40e+00,
-2.442550e+00,-2.20e+00,
-2.442500e+00,-2.00e+00,
-2.442450e+00,-1.80e+00,
-2.442400e+00,-1.80e+00,
-2.442350e+00,-1.60e+00,
-2.442300e+00,-1.60e+00,
-2.442250e+00,-1.40e+00,
-2.442200e+00,-1.20e+00,
-2.442150e+00,-1.00e+00,
-2.442100e+00,-1.00e+00,
-2.442050e+00,-1.00e+00,
-2.442000e+00,-6.00e-01,
-2.441950e+00,-4.00e-01,
-2.441900e+00,-4.00e-01,
-2.441850e+00,-4.00e-01,
-2.441800e+00,0.00e+00,
-2.441750e+00,0.00e+00,
-2.441700e+00,2.00e-01,
-2.441650e+00,4.00e-01,
-2.441600e+00,6.00e-01,
-2.441550e+00,6.00e-01,
-2.441500e+00,8.00e-01,
-2.441450e+00,1.00e+00,
-2.441400e+00,1.20e+00,
-2.441350e+00,1.40e+00,
-2.441300e+00,1.40e+00,
-2.441250e+00,1.60e+00,
-2.441200e+00,1.80e+00,
-2.441150e+00,1.80e+00,
-2.441100e+00,2.00e+00,
-2.441050e+00,2.20e+00,
-2.441000e+00,2.20e+00,
-2.440950e+00,2.40e+00,
-2.440900e+00,2.40e+00,
-2.440850e+00,2.60e+00,
-2.440800e+00,2.80e+00,
-2.440750e+00,2.80e+00,
-2.440700e+00,3.00e+00,
-2.440650e+00,3.00e+00,
-2.440600e+00,3.20e+00,
-2.440550e+00,3.40e+00,
-2.440500e+00,3.40e+00,
-2.440450e+00,3.60e+00,
-2.440400e+00,3.60e+00,
-2.440350e+00,3.80e+00,
-2.440300e+00,3.80e+00,
-2.440250e+00,3.80e+00,
-2.440200e+00,4.00e+00,
-2.440150e+00,4.00e+00,
-2.440100e+00,4.00e+00,
-2.440050e+00,4.20e+00,
-2.440000e+00,4.20e+00,
-2.439950e+00,4.20e+00,
-2.439900e+00,4.20e+00,
-2.439850e+00,4.20e+00,
-2.439800e+00,4.40e+00,
-2.439750e+00,4.40e+00,
-2.439700e+00,4.20e+00,
-2.439650e+00,4.40e+00,
-2.439600e+00,4.40e+00,
-2.439550e+00,4.60e+00,
-2.439500e+00,4.40e+00,
-2.439450e+00,4.40e+00,
-2.439400e+00,4.40e+00,
-2.439350e+00,4.40e+00,
-2.439300e+00,4.40e+00,
-2.439250e+00,4.40e+00,
-2.439200e+00,4.40e+00,
-2.439150e+00,4.40e+00,
-2.439100e+00,4.20e+00,
-2.439050e+00,4.20e+00,
-2.439000e+00,4.20e+00,
-2.438950e+00,4.00e+00,
-2.438900e+00,4.00e+00,
-2.438850e+00,4.00e+00,
-2.438800e+00,3.80e+00,
-2.438750e+00,3.80e+00,
-2.438700e+00,3.80e+00,
-2.438650e+00,3.60e+00,
-2.438600e+00,3.60e+00,
-2.438550e+00,3.60e+00,
-2.438500e+00,3.40e+00,
-2.438450e+00,3.40e+00,
-2.438400e+00,3.20e+00,
-2.438350e+00,3.20e+00,
-2.438300e+00,3.00e+00,
-2.438250e+00,3.00e+00,
-2.438200e+00,2.80e+00,
-2.438150e+00,2.60e+00,
-2.438100e+00,2.40e+00,
-2.438050e+00,2.40e+00,
-2.438000e+00,2.40e+00,
-2.437950e+00,2.20e+00,
-2.437900e+00,2.00e+00,
-2.437850e+00,2.00e+00,
-2.437800e+00,1.80e+00,
-2.437750e+00,1.60e+00,
-2.437700e+00,1.40e+00,
-2.437650e+00,1.40e+00,
-2.437600e+00,1.40e+00,
-2.437550e+00,1.20e+00,
-2.437500e+00,1.00e+00,
-2.437450e+00,8.00e-01,
-2.437400e+00,6.00e-01,
-2.437350e+00,6.00e-01,
-2.437300e+00,4.00e-01,
-2.437250e+00,2.00e-01,
-2.437200e+00,0.00e+00,
-2.437150e+00,-2.00e-01,
-2.437100e+00,-2.00e-01,
-2.437050e+00,-4.00e-01,
-2.437000e+00,-6.00e-01,
-2.436950e+00,-8.00e-01,
-2.436900e+00,-8.00e-01,
-2.436850e+00,-8.00e-01,
-2.436800e+00,-1.00e+00,
-2.436750e+00,-1.20e+00,
-2.436700e+00,-1.40e+00,
-2.436650e+00,-1.40e+00,
-2.436600e+00,-1.40e+00,
-2.436550e+00,-1.60e+00,
-2.436500e+00,-1.80e+00,
-2.436450e+00,-2.00e+00,
-2.436400e+00,-2.00e+00,
-2.436350e+00,-2.20e+00,
-2.436300e+00,-2.20e+00,
-2.436250e+00,-2.40e+00,
-2.436200e+00,-2.60e+00,
-2.436150e+00,-2.60e+00,
-2.436100e+00,-2.60e+00,
-2.436050e+00,-2.80e+00,
-2.436000e+00,-2.80e+00,
-2.435950e+00,-2.80e+00,
-2.435900e+00,-3.00e+00,
-2.435850e+00,-3.00e+00,
-2.435800e+00,-3.00e+00,
-2.435750e+00,-3.20e+00,
-2.435700e+00,-3.20e+00,
-2.435650e+00,-3.40e+00,
-2.435600e+00,-3.20e+00,
-2.435550e+00,-3.40e+00,
-2.435500e+00,-3.40e+00,
-2.435450e+00,-3.40e+00,
-2.435400e+00,-3.40e+00,
-2.435350e+00,-3.40e+00,
-2.435300e+00,-3.60e+00,
-2.435250e+00,-3.40e+00,
-2.435200e+00,-3.40e+00,
-2.435150e+00,-3.40e+00,
-2.435100e+00,-3.60e+00,
-2.435050e+00,-3.40e+00,
-2.435000e+00,-3.40e+00,
-2.434950e+00,-3.40e+00,
-2.434900e+00,-3.40e+00,
-2.434850e+00,-3.40e+00,
-2.434800e+00,-3.40e+00,
-2.434750e+00,-3.40e+00,
-2.434700e+00,-3.20e+00,
-2.434650e+00,-3.20e+00,
-2.434600e+00,-3.20e+00,
-2.434550e+00,-3.20e+00,
-2.434500e+00,-3.20e+00,
-2.434450e+00,-3.00e+00,
-2.434400e+00,-3.00e+00,
-2.434350e+00,-2.80e+00,
-2.434300e+00,-2.80e+00,
-2.434250e+00,-2.80e+00,
-2.434200e+00,-2.60e+00,
-2.434150e+00,-2.40e+00,
-2.434100e+00,-2.40e+00,
-2.434050e+00,-2.40e+00,
-2.434000e+00,-2.20e+00,
-2.433950e+00,-2.20e+00,
-2.433900e+00,-2.00e+00,
-2.433850e+00,-2.00e+00,
-2.433800e+00,-1.80e+00,
-2.433750e+00,-1.80e+00,
-2.433700e+00,-1.60e+00,
-2.433650e+00,-1.40e+00,
-2.433600e+00,-1.40e+00,
-2.433550e+00,-1.20e+00,
-2.433500e+00,-1.20e+00,
-2.433450e+00,-1.00e+00,
-2.433400e+00,-1.00e+00,
-2.433350e+00,-8.00e-01,
-2.433300e+00,-6.00e-01,
-2.433250e+00,-6.00e-01,
-2.433200e+00,-4.00e-01,
-2.433150e+00,-2.00e-01,
-2.433100e+00,-2.00e-01,
-2.433050e+00,0.00e+00,
-2.433000e+00,2.00e-01,
-2.432950e+00,2.00e-01,
-2.432900e+00,4.00e-01,
-2.432850e+00,6.00e-01,
-2.432800e+00,8.00e-01,
-2.432750e+00,8.00e-01,
-2.432700e+00,1.20e+00,
-2.432650e+00,1.20e+00,
-2.432600e+00,1.20e+00,
-2.432550e+00,1.40e+00,
-2.432500e+00,1.60e+00,
-2.432450e+00,1.80e+00,
-2.432400e+00,1.80e+00,
-2.432350e+00,1.80e+00,
-2.432300e+00,2.00e+00,
-2.432250e+00,2.20e+00,
-2.432200e+00,2.20e+00,
-2.432150e+00,2.40e+00,
-2.432100e+00,2.60e+00,
-2.432050e+00,2.60e+00,
-2.432000e+00,2.80e+00,
-2.431950e+00,2.80e+00,
-2.431900e+00,3.00e+00,
-2.431850e+00,3.00e+00,
-2.431800e+00,3.20e+00,
-2.431750e+00,3.40e+00,
-2.431700e+00,3.40e+00,
-2.431650e+00,3.60e+00,
-2.431600e+00,3.60e+00,
-2.431550e+00,3.60e+00,
-2.431500e+00,3.80e+00,
-2.431450e+00,3.80e+00,
-2.431400e+00,3.80e+00,
-2.431350e+00,4.00e+00,
-2.431300e+00,4.00e+00,
-2.431250e+00,4.00e+00,
-2.431200e+00,4.00e+00,
-2.431150e+00,4.00e+00,
-2.431100e+00,4.20e+00,
-2.431050e+00,4.20e+00,
-2.431000e+00,4.40e+00,
-2.430950e+00,4.40e+00,
-2.430900e+00,4.40e+00,
-2.430850e+00,4.20e+00,
-2.430800e+00,4.40e+00,
-2.430750e+00,4.20e+00,
-2.430700e+00,4.40e+00,
-2.430650e+00,4.40e+00,
-2.430600e+00,4.40e+00,
-2.430550e+00,4.40e+00,
-2.430500e+00,4.40e+00,
-2.430450e+00,4.20e+00,
-2.430400e+00,4.20e+00,
-2.430350e+00,4.20e+00,
-2.430300e+00,4.20e+00,
-2.430250e+00,4.20e+00,
-2.430200e+00,4.20e+00,
-2.430150e+00,4.00e+00,
-2.430100e+00,4.00e+00,
-2.430050e+00,3.80e+00,
-2.430000e+00,3.80e+00,
-2.429950e+00,3.80e+00,
-2.429900e+00,3.80e+00,
-2.429850e+00,3.80e+00,
-2.429800e+00,3.80e+00,
-2.429750e+00,3.60e+00,
-2.429700e+00,3.40e+00,
-2.429650e+00,3.40e+00,
-2.429600e+00,3.40e+00,
-2.429550e+00,3.20e+00,
-2.429500e+00,3.00e+00,
-2.429450e+00,3.00e+00,
-2.429400e+00,2.80e+00,
-2.429350e+00,2.80e+00,
-2.429300e+00,2.60e+00,
-2.429250e+00,2.40e+00,
-2.429200e+00,2.20e+00,
-2.429150e+00,2.20e+00,
-2.429100e+00,2.20e+00,
-2.429050e+00,2.00e+00,
-2.429000e+00,1.80e+00,
-2.428950e+00,1.80e+00,
-2.428900e+00,1.60e+00,
-2.428850e+00,1.40e+00,
-2.428800e+00,1.40e+00,
-2.428750e+00,1.20e+00,
-2.428700e+00,1.00e+00,
-2.428650e+00,8.00e-01,
-2.428600e+00,6.00e-01,
-2.428550e+00,6.00e-01,
-2.428500e+00,4.00e-01,
-2.428450e+00,2.00e-01,
-2.428400e+00,0.00e+00,
-2.428350e+00,0.00e+00,
-2.428300e+00,-2.00e-01,
-2.428250e+00,-4.00e-01,
-2.428200e+00,-4.00e-01,
-2.428150e+00,-6.00e-01,
-2.428100e+00,-8.00e-01,
-2.428050e+00,-1.00e+00,
-2.428000e+00,-1.00e+00,
-2.427950e+00,-1.20e+00,
-2.427900e+00,-1.20e+00,
-2.427850e+00,-1.40e+00,
-2.427800e+00,-1.60e+00,
-2.427750e+00,-1.60e+00,
-2.427700e+00,-1.80e+00,
-2.427650e+00,-1.80e+00,
-2.427600e+00,-2.00e+00,
-2.427550e+00,-2.00e+00,
-2.427500e+00,-2.20e+00,
-2.427450e+00,-2.40e+00,
-2.427400e+00,-2.40e+00,
-2.427350e+00,-2.40e+00,
-2.427300e+00,-2.60e+00,
-2.427250e+00,-2.60e+00,
-2.427200e+00,-2.80e+00,
-2.427150e+00,-2.80e+00,
-2.427100e+00,-3.00e+00,
-2.427050e+00,-3.00e+00,
-2.427000e+00,-3.00e+00,
-2.426950e+00,-3.00e+00,
-2.426900e+00,-3.20e+00,
-2.426850e+00,-3.20e+00,
-2.426800e+00,-3.40e+00,
-2.426750e+00,-3.40e+00,
-2.426700e+00,-3.40e+00,
-2.426650e+00,-3.40e+00,
-2.426600e+00,-3.60e+00,
-2.426550e+00,-3.40e+00,
-2.426500e+00,-3.40e+00,
-2.426450e+00,-3.60e+00,
-2.426400e+00,-3.60e+00,
-2.426350e+00,-3.60e+00,
-2.426300e+00,-3.40e+00,
-2.426250e+00,-3.60e+00,
-2.426200e+00,-3.40e+00,
-2.426150e+00,-3.40e+00,
-2.426100e+00,-3.40e+00,
-2.426050e+00,-3.20e+00,
-2.426000e+00,-3.40e+00,
-2.425950e+00,-3.40e+00,
-2.425900e+00,-3.20e+00,
-2.425850e+00,-3.20e+00,
-2.425800e+00,-3.20e+00,
-2.425750e+00,-3.20e+00,
-2.425700e+00,-3.00e+00,
-2.425650e+00,-3.00e+00,
-2.425600e+00,-3.00e+00,
-2.425550e+00,-2.80e+00,
-2.425500e+00,-2.80e+00,
-2.425450e+00,-2.60e+00,
-2.425400e+00,-2.60e+00,
-2.425350e+00,-2.60e+00,
-2.425300e+00,-2.40e+00,
-2.425250e+00,-2.40e+00,
-2.425200e+00,-2.20e+00,
-2.425150e+00,-2.20e+00,
-2.425100e+00,-2.00e+00,
-2.425050e+00,-2.00e+00,
